Version Number,Filename,LOC_Touched,Number_Revisions,NumberBugFix,LOC_Added,MAX_LOC_Added,ChgSetSize,Max_ChgSet,AVG_ChgSet,Avg_LOC_Added,Buggy
2,circe-checksum/src/test/java/com/scurrilous/circe/CommonHashesTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/checksum/ChecksumTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/crc/CRCProvidersTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/crc/CRCTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractIncrementalIntHashTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractIncrementalLongHashTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatefulHashTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatelessIntHashTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatelessLongHashTest.java,0,0,0,0,0,0,0,0,0,No
2,circe-checksum/src/test/java/com/scurrilous/circe/utils/NativeUtilsTests.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/CpuAffinity.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/CpuAffinityImpl.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/CpuAffinityJni.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/IsolatedProcessors.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/NativeUtils.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/ProcessorsInfo.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/package-info.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/package-info.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/test/java/org/apache/bookkeeper/common/util/affinity/impl/CpuInfoTest.java,0,0,0,0,0,0,0,0,0,No
2,cpu-affinity/src/test/java/org/apache/bookkeeper/common/util/affinity/impl/IsolatedProcessorsTest.java,0,0,0,0,0,0,0,0,0,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,82,3,1,77,47,39,27,13,25,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,3,1,1,3,3,37,37,37,3,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,4,1,1,4,4,37,37,37,4,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,7,1,1,5,5,37,37,37,5,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,44,1,0,22,22,8,8,8,22,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,13,1,0,13,13,27,27,27,13,No
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,10,1,0,0,0,27,27,27,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,1,1,36,36,1,1,1,36,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,16,1,1,2,2,10,10,10,2,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,36,1,1,0,0,37,37,37,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,6,1,1,5,5,6,6,6,5,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,11,1,1,0,0,6,6,6,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,12,1,1,11,11,6,6,6,11,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,71,4,3,47,26,45,27,11,11,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,1,1,0,0,10,10,10,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,4,1,1,3,3,6,6,6,3,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,9,1,1,9,9,8,8,8,9,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,5,1,1,5,5,37,37,37,5,Yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,3,1,1,0,0,37,37,37,0,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6348,1,0,0,0,27,27,27,0,Yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,1,1,0,0,37,37,37,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,405,3,2,398,397,48,37,16,132,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,427,2,1,424,424,45,37,22,212,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1064,2,1,1048,1029,45,37,22,524,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,1,0,92,92,8,8,8,92,No
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,359,2,1,357,357,45,37,22,178,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,10,2,2,8,8,8,6,4,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,1,1,0,0,37,37,37,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,4,1,1,4,4,37,37,37,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,7,2,2,7,5,50,37,25,3,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,11,2,1,8,5,54,37,27,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,3,1,0,3,3,17,17,17,3,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,8,1,0,8,8,17,17,17,8,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,52,2,1,51,51,54,37,27,25,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,1,0,31,31,17,17,17,31,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,9,1,0,9,9,17,17,17,9,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,14,1,0,14,14,17,17,17,14,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,10,1,0,9,9,17,17,17,9,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,1,0,37,37,5,5,5,37,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,1,0,27,27,5,5,5,27,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,1,0,48,48,5,5,5,48,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,86,3,2,58,53,67,37,22,19,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,1,0,77,77,17,17,17,77,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,1,0,63,63,17,17,17,63,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,192,2,1,190,190,54,37,27,95,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,1,0,1,1,17,17,17,1,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,207,3,2,169,132,39,27,13,56,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,60,2,1,52,40,64,37,32,26,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,3,1,0,3,3,27,27,27,3,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,43,3,1,40,28,81,37,27,13,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,1,0,64,64,17,17,17,64,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,1,0,45,45,17,17,17,45,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,26,2,2,17,10,47,37,23,8,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,2,1,1,0,0,37,37,37,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,6,1,1,4,4,10,10,10,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,1,1,0,0,10,10,10,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,3,1,0,1,1,27,27,27,1,No
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,305,3,3,224,219,53,37,17,74,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,161,4,3,136,97,83,37,20,34,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,25,1,1,22,22,13,13,13,22,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,4,1,1,4,4,13,13,13,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,1,1,0,0,37,37,37,0,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,4,1,1,4,4,13,13,13,4,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,5,1,1,5,5,13,13,13,5,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,5,1,1,5,5,13,13,13,5,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,18,2,2,17,17,50,37,25,8,Yes
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,1,1,0,0,37,37,37,0,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,35,3,3,24,23,58,37,19,8,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,61,2,2,41,41,43,37,21,20,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,1,1,1,1,1,37,37,37,1,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,1,1,1,1,1,37,37,37,1,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,9,2,2,9,5,50,37,25,4,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,66,3,3,44,30,51,37,17,14,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,172,1,1,172,172,6,6,6,172,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,2,1,1,1,1,37,37,37,1,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,100,3,3,72,46,19,8,6,24,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,241,1,0,241,241,27,27,27,241,No
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,12,1,0,12,12,27,27,27,12,No
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,0,0,0,0,0,0,0,0,0,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,6,1,1,5,5,3,3,3,5,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,272,1,1,272,272,8,8,8,272,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,246,1,1,246,246,13,13,13,246,Yes
2,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,6,3,2,3,1,16,12,5,1,Yes
2,metadata-drivers/etcd/src/main/java/io/etcd/jetcd/EtcdClientUtils.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/io/etcd/jetcd/EtcdConnectionManager.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/io/etcd/jetcd/package-info.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/Etcd64bitIdGenerator.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdBookieRegister.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdConstants.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdLayoutManager.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManager.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManagerFactory.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdMetadataBookieDriver.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdMetadataClientDriver.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdMetadataDriverBase.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationClient.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationManager.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdUtils.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdWatchClient.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdWatcher.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/LedgerMetadataConsumer.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeyIterator.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeySetReader.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeyStream.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/RevisionedConsumer.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/ValueStream.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/package-info.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/package-info.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/Etcd64bitIdGeneratorTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdClusterTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdCookieTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLayoutManagerTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManagerTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/helpers/HelpersTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/helpers/KeySetReaderTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/integration/SmokeTest.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdBKClusterTestBase.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdContainer.java,0,0,0,0,0,0,0,0,0,No
2,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdTestBase.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/common/OrderedExecutorBenchmark.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/common/package-info.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/ProtocolBenchmark.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/checksum/DigestTypeBenchmark.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/checksum/package-info.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/package-info.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/StatsLoggerBenchmark.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/codahale/TimerBenchmark.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/codahale/package-info.java,0,0,0,0,0,0,0,0,0,No
2,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/package-info.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeIO.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeIOException.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeIOImpl.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeIOJni.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeUtils.java,0,0,0,0,0,0,0,0,0,No
2,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/package-info.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/AlertStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/Counter.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/Gauge.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/Stats.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/ThreadRegistry.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/annotations/StatsDoc.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/annotations/package-info.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/package-info.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleMetricsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleOpStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/FastCodahaleMetricsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/FastCodahaleStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/FastSnapshot.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/FastTimer.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/package-info.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/test/java/org/apache/bookkeeper/stats/codahale/CodahaleOpStatsTest.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/test/java/org/apache/bookkeeper/stats/codahale/FastTimerTest.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/DataSketchesOpStatsLogger.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/LongAdderCounter.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusMetricsProvider.java,0,0,0,0,0,0,0,0,0,No
2,stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusServlet.java,0,0,0,0,0,0,0,0,0,No
