@relation OPENJPA

@attribute LOC_Touched real
@attribute NumberRevisions real
@attribute NumberBugFix real
@attribute LOC_Added real
@attribute MAX_LOC_Added real
@attribute Chg_Set_Size real
@attribute Max_Chg_Set real
@attribute AVG_Chg_Set real
@attribute Avg_LOC_Added real
@attribute Buggy {Yes, No}

@data
53,2,0,53,53,1504,1028,752,26,No
604,3,0,602,601,1593,1028,531,200,No
446,3,0,444,444,1526,1028,508,148,No
95,2,0,95,95,1504,1028,752,47,No
856,4,0,847,847,1668,1028,417,211,No
151,2,0,151,151,1504,1028,752,75,No
93,2,0,93,93,1504,1028,752,46,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
42,2,0,42,42,1504,1028,752,21,No
35,2,0,35,35,1504,1028,752,17,No
144,2,0,144,144,1504,1028,752,72,No
3773,7,0,3741,3721,1761,1028,251,534,No
592,2,0,592,592,1504,1028,752,296,No
93,2,0,93,93,1504,1028,752,46,No
171,2,0,171,171,1504,1028,752,85,No
58,2,0,58,58,1504,1028,752,29,No
159,2,0,159,159,1504,1028,752,79,No
0,0,0,0,0,0,0,0,0,No
312,3,0,309,309,1643,1028,547,103,No
0,0,0,0,0,0,0,0,0,No
253,2,0,253,253,1504,1028,752,126,No
0,0,0,0,0,0,0,0,0,No
115,2,0,115,115,1504,1028,752,57,No
112,2,0,112,112,1504,1028,752,56,No
192,3,0,191,151,1529,1028,509,63,No
403,2,0,403,403,1504,1028,752,201,No
39,2,0,39,39,1504,1028,752,19,No
76,3,0,72,71,1529,1028,509,24,No
932,5,0,904,900,1685,1028,337,180,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
540,4,0,534,534,1665,1028,416,133,No
166,2,0,166,166,1504,1028,752,83,No
1029,4,0,1019,1019,1530,1028,382,254,No
124,2,0,124,124,1504,1028,752,62,No
376,2,0,376,376,1504,1028,752,188,No
434,3,0,432,432,1526,1028,508,144,No
35,2,0,35,35,1504,1028,752,17,No
575,3,0,572,572,1643,1028,547,190,No
488,2,0,488,488,1504,1028,752,244,No
520,2,0,520,520,1504,1028,752,260,No
941,2,0,941,941,1504,1028,752,470,No
71,2,0,71,71,1504,1028,752,35,No
262,3,0,258,258,1526,1028,508,86,No
609,2,0,609,609,1504,1028,752,304,No
0,0,0,0,0,0,0,0,0,No
112,3,0,112,103,1593,1028,531,37,No
43,2,0,43,43,1504,1028,752,21,No
60,2,0,60,60,1504,1028,752,30,No
124,2,0,124,124,1504,1028,752,62,No
184,2,0,184,184,1504,1028,752,92,No
696,5,0,675,668,1685,1028,337,135,No
122,2,0,122,122,1504,1028,752,61,No
2931,7,0,2828,2795,1708,1028,244,404,No
33,2,0,33,33,1504,1028,752,16,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
298,2,0,298,298,1504,1028,752,149,No
76,2,0,76,76,1504,1028,752,38,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
60,1,0,60,60,4,4,4,60,No
519,8,0,220,219,3450,1028,431,27,No
147,7,0,65,65,2974,1028,424,9,No
0,0,0,0,0,0,0,0,0,No
263,5,0,127,127,2925,1028,585,25,No
1088,7,0,507,507,3047,1028,435,72,No
0,0,0,0,0,0,0,0,0,No
173,6,0,82,82,2983,1028,497,13,No
189,7,0,86,86,2982,1028,426,12,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
204,6,0,84,82,2891,1028,481,14,No
222,9,0,126,43,3022,1028,335,14,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
286,4,0,136,136,2875,1028,718,34,No
306,4,0,149,149,2875,1028,718,37,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
2765,9,0,1358,1324,3102,1028,344,150,No
2920,14,0,1397,1352,3141,1028,224,99,No
0,0,0,0,0,0,0,0,0,No
163,7,0,86,58,2881,1028,411,12,No
0,0,0,0,0,0,0,0,0,No
142,5,0,65,65,2952,1028,590,13,No
294,10,1,136,123,3531,1028,353,13,Yes
0,0,0,0,0,0,0,0,0,No
269,5,0,132,132,2889,1028,577,26,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
85,4,0,41,41,2875,1028,718,10,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
24,2,0,24,24,1029,1028,514,12,No
823,6,0,413,403,3356,1028,559,68,No
